id,transaction_id,timestamp_transaction,user_id,product_id,price
4065887,20171110177,2017-11-10 22:18:53,e1576d47,437,173.05
4065888,20190419054,2019-04-19 19:47:56,db303adf,755,182.15
4065889,20190519250,2019-05-19 21:47:03,9e7fc1fd,493,89.83
4065890,20191221030,2019-12-21 01:17:14,a657ae76,980,226.21
4065891,20181209970,2018-12-09 19:43:32,b1b4a87b,829,87.92
4065892,20200417216,2020-04-17 23:49:04,c30d73f4,452,651.46
4065893,20171124867,2017-11-24 13:41:53,ae4a6f6c,746,103.5
4065894,20191008733,2019-10-08 20:02:29,e82a3a17,776,108.83
4065895,20200124603,2020-01-24 20:27:56,bf31b030,156,210.53
4065896,20190208598,2019-02-08 20:46:44,2aa9f55a,258,114.17
4065897,20190726225,2019-07-26 13:46:39,adbc73eb,550,46.41
4065898,20200806226,2020-08-06 13:38:41,9a83502a,237,43.1
4065899,20190802762,2019-08-02 23:23:04,04639651,118,130.63
4065900,20190907107,2019-09-07 15:22:21,50982410,799,31.07
4065901,20190628635,2019-06-28 22:19:48,99f57a9d,52,151.72
4065902,20190705021,2019-07-05 00:02:26,60a9cd12,762,54.73
4065903,20200314109,2020-03-14 13:27:41,e0a55f92,186,31.03
4065904,20180803938,2018-08-03 21:41:21,a41071d0,347,5.86
4065905,20200515338,2020-05-15 21:06:43,00b29cf0,779,63.35
4065906,20180824123,2018-08-24 13:36:37,71dde459,705,40.2
4065907,20200207744,2020-02-07 21:32:39,d982fb43,512,157.81
4065908,20180826032,2018-08-26 12:06:29,50e8d57b,694,94.99
4065909,20180920779,2018-09-20 19:43:21,4636e648,784,109.76
4065910,20200108196,2020-01-08 12:52:55,ed4450d6,304,81.33
4065911,20190516728,2019-05-16 20:01:53,d13608ad,238,156.29
4065912,20190412751,2019-04-12 06:33:27,85bfb8d4,604,99.76
4065913,20190312715,2019-03-12 21:02:12,914cc9b1,898,18.48
4065914,20190827372,2019-08-27 18:11:39,7549f43d,863,315.7
4065915,20190828587,2019-08-28 13:43:42,00571d7d,524,105.19
4065916,20200702145,2020-07-02 12:05:01,63a3ffc8,509,10.22
4065917,20200229094,2020-02-29 20:30:52,6bc92567,809,124.34
4065918,20200605382,2020-06-05 21:04:27,4d4574dc,231,117.77
4065919,20180928887,2018-09-28 01:39:03,f106cbe7,906,181.68
4065920,20170708706,2017-07-08 22:07:09,b1ce2fdc,826,113.75
4065921,20200327315,2020-03-27 21:00:48,7a125e59,268,153.49
4065922,20190712325,2019-07-12 23:32:54,bd2b63e9,439,48.54
4065923,20200803789,2020-08-03 19:02:37,836a2d71,928,15.86
4065924,20200327993,2020-03-27 16:15:34,a343a82c,987,27.02
4065925,20180407792,2018-04-07 08:40:32,3eac24cd,182,94.08
4065926,20200107779,2020-01-07 14:08:07,4636e648,804,132.2
4065927,20200326274,2020-03-26 19:28:57,8c4a5806,4,56.66
4065928,20191107423,2019-11-07 22:34:55,e73cab7b,828,172.91
4065929,20200429796,2020-04-29 01:46:43,d685edb9,730,17.29
4065930,20200515480,2020-05-15 23:52:30,dd28e18e,652,17.44
4065931,20190202705,2019-02-02 23:06:43,0278f302,907,53.01
4065932,20190909748,2019-09-09 20:37:24,9f21b28e,875,63.75
4065933,20200612146,2020-06-12 22:05:50,d07a6052,120,61.01
4065934,20180520589,2018-05-20 21:25:17,2337183b,412,60.19
4065935,20190218858,2019-02-18 00:42:41,358e93dc,208,42.61
4065936,20200829826,2020-08-29 21:07:50,22d328d7,0,85.62
4065937,20190426228,2019-04-26 16:41:11,9203a52b,235,265.41
4065938,20191121187,2019-11-21 04:04:07,ed98f12b,842,62.05
4065939,20200429942,2020-04-29 23:44:26,0b183865,900,144.56
4065940,20190716911,2019-07-16 21:02:11,9de682ba,42,133.51
4065941,20200808167,2020-08-08 21:45:48,0f5ed79f,197,120.9
4065942,20180812887,2018-08-12 00:31:52,f106cbe7,580,186.43
4065943,20190322482,2019-03-22 20:32:17,12fafcc9,221,333.95
4065944,20200709346,2020-07-09 23:39:15,e74dfb98,187,267.34
4065945,20200905128,2020-09-05 22:25:00,f68d2574,400,44.0
4065946,20180210392,2018-02-10 14:09:49,521f1915,878,53.29
4065947,20191017309,2019-10-17 14:14:48,9b0bd832,346,175.48
4065948,20180907054,2018-09-07 06:36:54,db303adf,105,66.11
4065949,20190810669,2019-08-10 23:00:02,a31848a8,750,12.9
4065950,20200207594,2020-02-07 22:49:26,d3a2eca6,963,89.68
4065951,20200714072,2020-07-14 13:56:06,e95a0fd8,738,37.59
4065952,20191113613,2019-11-13 22:58:33,4c3264ec,151,58.51
4065953,20191101111,2019-11-01 00:06:08,927336fc,648,542.43
4065954,20200709388,2020-07-09 21:16:26,243b1c86,282,86.71
4065955,20200306395,2020-03-06 23:51:48,9f4f66f8,476,28.42
4065956,20181221136,2018-12-21 19:51:16,d8f197d5,670,552.64
4065957,20200327357,2020-03-27 21:43:47,519ab220,285,199.57
4065958,20200206016,2020-02-06 00:57:04,2bef2a45,652,17.44
4065959,20191005076,2019-10-05 19:55:10,37a47ea4,30,65.79
4065960,20191228286,2019-12-28 22:53:07,32bb0786,521,151.74
4065961,20191025851,2019-10-25 19:40:09,6bab1106,501,26.86
4065962,20200117997,2020-01-17 21:12:32,aa36bb9d,709,95.92
4065963,20171117317,2017-11-17 14:43:12,024dd790,613,193.27
4065964,20200214283,2020-02-14 10:59:26,1c7b55dc,347,11.71
4065965,20190818941,2019-08-18 11:46:56,b13da60b,987,13.51
4065966,20200725283,2020-07-25 22:58:59,1c7b55dc,170,81.96
4065967,20200222882,2020-02-22 23:56:46,81ee93f1,901,60.59
4065968,20200904133,2020-09-04 13:54:34,73e50168,107,71.33
4065969,20180406366,2018-04-06 18:46:01,4e1a6bb7,291,146.4
4065970,20200327453,2020-03-27 22:05:12,78ca42ef,150,29.13
4065971,20180103354,2018-01-03 19:20:17,8b6b1fbd,289,37.08
4065972,20190512186,2019-05-12 02:09:16,216bd993,573,86.62
4065973,20181207792,2018-12-07 20:10:07,3eac24cd,391,109.44
4065974,20190627226,2019-06-27 23:26:12,9a83502a,137,104.71
4065975,20200229370,2020-02-29 12:20:27,a661c5c2,272,28.34
4065976,20200827628,2020-08-27 01:50:13,3c4038b2,626,47.99
4065977,20200508329,2020-05-08 10:31:51,4e8a054f,512,157.81
4065978,20180811596,2018-08-11 20:37:08,0bb42fb0,81,14.62
4065979,20191105688,2019-11-05 21:31:13,5dfd0f35,273,221.61
4065980,20200508691,2020-05-08 12:02:25,aabbc9fd,618,168.29
4065981,20190105887,2019-01-05 19:35:17,f106cbe7,921,568.03
4065982,20190803022,2019-08-03 19:17:15,7eb0908f,801,67.12
4065983,20191123911,2019-11-23 10:22:05,9de682ba,216,55.66
4065984,20200827651,2020-08-27 23:54:31,8b0dcdc1,95,22.63
4065985,20180706039,2018-07-06 18:40:33,2ca83c69,371,134.28
4065986,20190920912,2019-09-20 22:27:42,d632bab7,29,8.84
4065987,20200711304,2020-07-11 21:07:52,9c297ecd,47,47.56
4065988,20191129945,2019-11-29 21:10:55,d1e10391,517,42.6
4065989,20190816235,2019-08-16 14:16:53,b7606401,271,126.18
4065990,20190130197,2019-01-30 19:12:11,a8107d0e,175,87.81
4065991,20180725066,2018-07-25 19:44:18,f3821a09,136,60.3
4065992,20181209938,2018-12-09 23:40:31,a41071d0,446,41.99
4065993,20200410248,2020-04-10 20:35:07,771d115c,59,105.79
4065994,20170708981,2017-07-08 00:48:50,4e18734a,878,106.58
4065995,20200103287,2020-01-03 23:30:05,539a12e3,469,68.86
4065996,20190214783,2019-02-14 21:05:23,cfcc21f5,654,44.68
4065997,20190503616,2019-05-03 23:50:59,7576995d,990,66.28
4065998,20190806356,2019-08-06 05:44:42,a41cef11,898,36.96
4065999,20180702857,2018-07-02 16:54:13,ba6ea240,78,70.9
4066000,20200611770,2020-06-11 12:08:07,ea657a26,956,149.4
4066001,20190802036,2019-08-02 20:31:10,a5024c59,211,64.54
4066002,20180901527,2018-09-01 21:17:02,99f30e3f,788,40.6
4066003,20190123378,2019-01-23 12:26:14,f073071e,408,50.33
4066004,20180704892,2018-07-04 22:04:15,8862dfe1,281,97.8
4066005,20190927050,2019-09-27 14:09:24,34232baf,732,17.15
4066006,20200228303,2020-02-28 17:39:22,4398a5f6,657,13.04
4066007,20190215635,2019-02-15 18:44:16,99f57a9d,211,129.08
4066008,20190614432,2019-06-14 21:46:29,6b9ca1a7,631,340.39
4066009,20191225594,2019-12-25 22:50:43,d3a2eca6,278,268.61
4066010,20180302705,2018-03-02 21:41:30,0278f302,173,109.48
4066011,20200607852,2020-06-07 22:06:12,60527d0a,494,22.13
4066012,20200123145,2020-01-23 11:20:57,63a3ffc8,996,13.01
4066013,20200420493,2020-04-20 20:42:59,79d64c81,170,163.91
4066014,20190619125,2019-06-19 21:33:59,946a3206,428,170.21
4066015,20190623446,2019-06-23 19:28:50,5dec00bd,733,93.06
4066016,20190922500,2019-09-22 16:36:29,1fd0c1cd,861,49.56
4066017,20200725778,2020-07-25 02:24:10,9b83ec70,495,135.26
4066018,20200219463,2020-02-19 12:11:32,3a6a33b4,114,134.96
4066019,20200501638,2020-05-01 05:12:07,3e841b9b,321,149.0
4066020,20200815258,2020-08-15 21:41:37,047f6b90,752,211.7
4066021,20180427637,2018-04-27 20:16:19,127404bb,588,86.27
4066022,20200129541,2020-01-29 23:40:56,637333e4,315,20.24
4066023,20200703571,2020-07-03 20:15:24,4a792056,611,61.18
4066024,20190306138,2019-03-06 13:14:57,82c5dc9d,699,30.58
4066025,20190410417,2019-04-10 20:27:56,ea6f813a,289,37.08
4066026,20171020965,2017-10-20 23:18:07,71d737b0,107,142.67
4066027,20200213167,2020-02-13 22:26:07,0f5ed79f,4,56.66
4066028,20200319672,2020-03-19 01:21:29,bd629640,984,185.43
4066029,20190906109,2019-09-06 20:59:15,e0a55f92,925,41.18
4066030,20180117438,2018-01-17 14:46:17,7f673a19,45,117.08
4066031,20170721341,2017-07-21 17:21:49,1658674f,559,45.26
4066032,20200313289,2020-03-13 13:41:29,42ba9fff,563,340.56
4066033,20200820038,2020-08-20 21:31:47,f257152c,924,15.47
4066034,20200310777,2020-03-10 19:56:35,d6601457,405,259.65
4066035,20200208530,2020-02-08 10:57:49,4b0a503f,952,28.36
4066036,20191105912,2019-11-05 20:12:30,d632bab7,415,108.28
4066037,20190820324,2019-08-20 10:52:06,c2fe6049,833,83.95
4066038,20200221604,2020-02-21 22:26:47,1395adf5,314,18.2
4066039,20190911094,2019-09-11 12:04:51,6bc92567,417,146.22
4066040,20200103246,2020-01-03 01:39:07,3c472470,762,54.73
4066041,20171227748,2017-12-27 23:27:11,9f21b28e,814,153.48
4066042,20190524131,2019-05-24 22:17:04,89b7aeae,91,170.49
4066043,20200114166,2020-01-14 21:25:03,05fdcda5,951,19.98
4066044,20200524940,2020-05-24 23:01:05,065f729d,864,61.9
4066045,20200828057,2020-08-28 13:30:58,cb8f61fb,588,86.27
4066046,20191213038,2019-12-13 10:59:50,f257152c,625,151.67
4066047,20190830094,2019-08-30 01:05:55,6bc92567,638,285.05
4066048,20180314216,2018-03-14 22:48:43,c30d73f4,401,111.23
4066049,20180308814,2018-03-08 20:14:08,ba35c445,880,85.84
4066050,20180615751,2018-06-15 02:49:55,85bfb8d4,619,94.95
4066051,20200811197,2020-08-11 01:01:50,a8107d0e,76,70.24
4066052,20190914589,2019-09-14 23:08:17,2337183b,401,111.23
4066053,20181006758,2018-10-06 14:17:01,7979d992,114,134.96
4066054,20171228789,2017-12-28 23:14:52,836a2d71,739,94.51
4066055,20200728138,2020-07-28 14:33:01,82c5dc9d,562,84.88
4066056,20181228462,2018-12-28 14:00:28,4e6a54f5,449,135.91
4066057,20200815964,2020-08-15 20:12:09,8f8c24e2,664,203.88
4066058,20180808748,2018-08-08 13:00:04,9f21b28e,858,86.32
4066059,20191210587,2019-12-10 21:49:35,00571d7d,917,62.46
4066060,20180807936,2018-08-07 00:24:38,3a83fd71,513,6.26
4066061,20190808822,2019-08-08 10:18:38,242c9d96,140,83.17
4066062,20190906805,2019-09-06 20:11:25,059a82a4,988,41.14
4066063,20190312728,2019-03-12 21:55:28,d13608ad,997,30.94
4066064,20200818571,2020-08-18 01:58:20,4a792056,732,17.15
4066065,20191226512,2019-12-26 20:32:23,f1156e7c,942,38.93
4066066,20180708310,2018-07-08 23:50:03,1a906ed5,500,144.11
4066067,20190611423,2019-06-11 23:05:46,e73cab7b,401,111.23
4066068,20191213941,2019-12-13 22:05:40,b13da60b,282,86.71
4066069,20180930107,2018-09-30 13:35:23,50982410,753,92.7
4066070,20191005873,2019-10-05 23:46:07,583ab017,153,137.73
4066071,20200906546,2020-09-06 22:39:30,9ea836c9,763,58.45
4066072,20190725984,2019-07-25 20:45:38,9b61f09d,112,39.65
4066073,20181004357,2018-10-04 06:20:07,519ab220,264,114.12
4066074,20180511471,2018-05-11 21:21:22,36b282a4,922,244.99
4066075,20180927795,2018-09-27 21:41:48,de40d997,610,79.82
4066076,20200806842,2020-08-06 20:29:24,d162b3e7,262,40.32
4066077,20171216090,2017-12-16 21:53:38,a554a32b,99,220.49
4066078,20190809187,2019-08-09 19:21:32,ed98f12b,258,228.34
4066079,20180417527,2018-04-17 23:30:04,99f30e3f,992,131.31
4066080,20200217469,2020-02-17 00:51:50,2858525a,412,60.19
4066081,20190611636,2019-06-11 17:28:35,4fda0e52,670,552.64
4066082,20181020624,2018-10-20 06:56:39,e4a21aec,898,36.96
4066083,20190217502,2019-02-17 14:30:29,d73d8046,485,26.78
4066084,20180825308,2018-08-25 23:31:04,09490a5e,987,13.51
4066085,20200304643,2020-03-04 21:46:09,10662549,604,49.88
4066086,20200723897,2020-07-23 22:21:59,04e16704,509,10.22
4066087,20180616144,2018-06-16 19:46:51,da06eae2,874,259.59
4066088,20200228939,2020-02-28 22:23:52,76acb3bf,77,17.5
4066089,20200614947,2020-06-14 09:14:22,ac41e00c,893,117.25
4066090,20200327796,2020-03-27 09:41:34,d685edb9,868,33.14
4066091,20190823219,2019-08-23 11:57:21,256e88d9,957,178.91
4066092,20181026225,2018-10-26 00:35:34,adbc73eb,35,321.73
4066093,20200510409,2020-05-10 21:36:27,19ba8da1,762,54.73
4066094,20200819742,2020-08-19 21:34:47,b53d135c,282,86.71
4066095,20180421705,2018-04-21 15:00:20,0278f302,276,83.24
4066096,20200312842,2020-03-12 22:46:38,d162b3e7,604,49.88
4066097,20190330025,2019-03-30 19:19:49,2140a357,872,292.17
4066098,20190718323,2019-07-18 00:32:32,86f8f5d7,890,71.91
4066099,20180814359,2018-08-14 00:43:51,56c096b6,435,438.15
4066100,20180323248,2018-03-23 20:32:18,771d115c,295,35.07
4066101,20190222016,2019-02-22 22:59:06,2bef2a45,649,413.54
4066102,20200731135,2020-07-31 13:20:41,79ad9489,91,85.24
4066103,20200122500,2020-01-22 13:24:57,1fd0c1cd,420,130.2
4066104,20191217939,2019-12-17 22:33:49,76acb3bf,524,105.19
4066105,20200522523,2020-05-22 03:58:16,80a1f4e4,353,12.72
4066106,20190605235,2019-06-05 13:45:29,b7606401,141,153.35
4066107,20200628128,2020-06-28 21:25:59,f68d2574,466,92.99
4066108,20200526652,2020-05-26 20:37:01,4bc8dcec,123,572.36
4066109,20190127260,2019-01-27 19:45:38,5462113c,165,43.32
4066110,20190520137,2019-05-20 08:07:28,8e67e927,770,128.27
4066111,20170825728,2017-08-25 09:50:36,d13608ad,60,35.96
4066112,20200214814,2020-02-14 13:01:35,ba35c445,356,27.21
4066113,20200814932,2020-08-14 15:31:11,aa7b3912,723,11.4
4066114,20200814073,2020-08-14 18:22:05,697b037c,197,120.9
4066115,20191129298,2019-11-29 14:55:05,6de62644,777,133.63
4066116,20200716574,2020-07-16 06:19:37,47c99e0a,331,64.58
4066117,20180710705,2018-07-10 22:14:34,0278f302,322,90.66
4066118,20200530973,2020-05-30 01:33:12,62b52cb2,5,32.5
4066119,20190301729,2019-03-01 13:07:27,4f39db4f,128,25.61
4066120,20180706323,2018-07-06 20:18:39,86f8f5d7,871,540.15
4066121,20200806912,2020-08-06 13:06:18,d632bab7,375,286.31
4066122,20170914867,2017-09-14 13:24:23,ae4a6f6c,837,45.96
4066123,20190913565,2019-09-13 22:09:01,8d00b1e2,186,62.06
4066124,20190907323,2019-09-07 21:39:26,86f8f5d7,111,115.09
4066125,20170519566,2017-05-19 22:54:12,40f8f9eb,96,133.7
4066126,20190827145,2019-08-27 21:52:19,63a3ffc8,969,74.14
4066127,20200311499,2020-03-11 08:53:39,1b062b88,521,151.74
4066128,20180721904,2018-07-22 00:00:54,1a36610a,182,47.04
4066129,20200815490,2020-08-15 06:19:33,0d46e061,801,67.12
4066130,20191221623,2019-12-21 12:16:58,0dd38fe6,21,201.05
4066131,20200125686,2020-01-25 13:50:14,26e98eab,555,59.06
4066132,20200804465,2020-08-04 22:18:19,d2ed4cdc,879,341.3
4066133,20190413186,2019-04-13 13:05:59,216bd993,937,231.66
4066134,20171117706,2017-11-17 15:48:35,b1ce2fdc,114,134.96
4066135,20171208247,2017-12-08 13:09:49,cf53e1fb,551,32.11
4066136,20180518816,2018-05-18 20:28:13,e71da217,564,71.04
4066137,20190228087,2019-02-28 12:01:33,4b61bc82,694,47.5
4066138,20191016680,2019-10-16 00:55:07,fc849ddc,173,218.95
4066139,20190713764,2019-07-13 11:03:14,9d5d5879,594,52.58
4066140,20200410624,2020-04-10 22:02:36,e4a21aec,822,60.81
4066141,20200221866,2020-02-21 20:18:12,2e278c4a,,84.52
4066142,20190705587,2019-07-05 22:53:45,00571d7d,172,39.48
4066143,20180512944,2018-05-12 00:30:00,b8b980a7,361,138.67
4066144,20191016352,2019-10-16 22:46:18,d404badd,812,193.56
4066145,20191216382,2019-12-16 01:18:19,4d4574dc,633,59.98
4066146,20200507138,2020-05-07 20:34:39,82c5dc9d,620,222.48
4066147,20180531462,2018-05-31 20:27:03,4e6a54f5,697,95.72
4066148,20171117792,2017-11-17 22:15:59,3eac24cd,753,92.7
4066149,20181109225,2018-11-09 07:01:30,adbc73eb,947,233.35
4066150,20200108108,2020-01-08 00:48:54,58ec9e15,51,144.19
4066151,20200903135,2020-09-03 17:36:24,79ad9489,788,40.6
4066152,20190125637,2019-01-25 02:44:54,127404bb,701,300.03
4066153,20181214367,2018-12-14 03:17:15,b201b2a7,468,68.28
4066154,20200704384,2020-07-04 13:21:09,0ad7add0,167,15.51
4066155,20200717610,2020-07-17 16:09:37,d6e6fd5b,960,15.96
4066156,20190613788,2019-06-13 22:47:24,3258f65b,197,241.8
4066157,20200831636,2020-08-31 09:18:35,4fda0e52,83,197.17
4066158,20190312912,2019-03-12 22:20:31,d632bab7,512,157.81
4066159,20180718897,2018-07-18 20:07:30,04e16704,281,97.8
4066160,20200526290,2020-05-26 23:04:53,2c28244a,20,41.99
4066161,20171003684,2017-10-03 21:12:54,b3652964,723,22.8
4066162,20190813443,2019-08-13 05:09:28,ee37d894,219,69.31
4066163,20200514288,2020-05-14 22:56:36,19f16afa,881,94.92
4066164,20180928637,2018-09-28 23:53:09,127404bb,483,111.25
4066165,20170819348,2017-08-19 23:01:58,59fc3931,563,340.56
4066166,20181124813,2018-11-24 12:36:02,7656d42c,828,172.91
4066167,20190816235,2019-08-16 14:16:53,b7606401,802,328.62
4066168,20200703117,2020-07-03 07:55:21,259d470d,924,15.47
4066169,20191206341,2019-12-06 22:07:01,1658674f,754,351.8
4066170,20200303323,2020-03-03 20:02:15,86f8f5d7,398,50.36
4066171,20200221637,2020-02-21 00:11:07,127404bb,273,110.8
4066172,20190314936,2019-03-14 20:02:48,3a83fd71,389,101.83
4066173,20190913705,2019-09-13 23:02:58,0278f302,786,64.42
4066174,20190622657,2019-06-22 23:39:59,6e63dd82,6,216.29
4066175,20190621181,2019-06-21 13:24:43,b9ebec16,300,67.38
4066176,20180612813,2018-06-12 01:41:44,7656d42c,944,86.33
4066177,20200131355,2020-01-31 22:01:27,8d351c20,697,47.86
4066178,20200102634,2020-01-02 22:16:11,b4bbcf9c,238,156.29
4066179,20180126506,2018-01-26 13:09:44,63229cee,4,56.66
4066180,20191205692,2019-12-05 22:49:00,1ea478b3,680,212.73
4066181,20180412530,2018-04-12 22:19:34,4b0a503f,246,155.0
4066182,20191220813,2019-12-20 21:45:48,7656d42c,580,186.43
4066183,20190209765,2019-02-09 20:15:44,20a619b8,189,26.36
4066184,20191122489,2019-11-22 20:33:31,51802c79,375,286.31
4066185,20200617742,2020-06-17 00:15:49,b53d135c,149,105.53
4066186,20200905568,2020-09-05 11:46:48,39d541ab,934,74.04
4066187,20200625812,2020-06-25 20:46:16,28586eca,678,86.94
4066188,20190526887,2019-05-26 21:03:27,f106cbe7,940,56.67
4066189,20180803145,2018-08-03 23:11:14,63a3ffc8,555,118.13
4066190,20200828134,2020-08-28 13:16:22,8606d4a7,909,154.26
4066191,20180917359,2018-09-17 13:19:47,56c096b6,697,95.72
4066192,20180715197,2018-07-15 18:59:11,a8107d0e,299,15.3
4066193,20190914940,2019-09-14 20:02:58,065f729d,678,43.47
4066194,20200905032,2020-09-05 20:55:25,50e8d57b,49,214.09
4066195,20181006562,2018-10-06 12:11:36,8f2a5b22,823,80.39
4066196,20200319830,2020-03-19 20:24:09,baf90490,858,43.16
4066197,20200304039,2020-03-04 13:02:53,2ca83c69,620,222.48
4066198,20200730258,2020-07-30 20:35:14,047f6b90,692,43.28
4066199,20200528832,2020-05-28 23:45:52,1e9539d9,577,42.3
4066200,20190313214,2019-03-13 19:46:59,dd094702,485,26.78
4066201,20200425829,2020-04-25 21:38:53,666530b4,364,155.87
4066202,20190906462,2019-09-06 15:48:34,4e6a54f5,1,45.78
4066203,20190403797,2019-04-03 07:53:08,32c4442b,76,140.47
4066204,20200509323,2020-05-09 21:45:24,86f8f5d7,996,13.01
4066205,20180914684,2018-09-14 00:51:18,b3652964,29,8.84
4066206,20200521959,2020-05-21 21:42:51,df39439b,890,143.82
4066207,20171024634,2017-10-24 19:30:35,b4bbcf9c,492,28.41
4066208,20191107666,2019-11-07 23:22:55,a4ab2c18,15,135.56
4066209,20200723268,2020-07-23 03:39:41,b7bb51de,740,13.37
4066210,20180301331,2018-03-01 21:52:01,dc56feb5,896,85.3
4066211,20191206607,2019-12-06 09:32:42,c8098c44,20,41.99
4066212,20200905129,2020-09-05 22:18:27,e997b112,972,71.83
4066213,20200716045,2020-07-16 14:19:07,b6688215,861,49.56
4066214,20181115107,2018-11-15 23:14:47,50982410,651,68.13
4066215,20200221276,2020-02-21 18:59:46,f2777757,83,98.58
4066216,20180901907,2018-09-01 21:36:39,fb7f7b74,338,42.28
4066217,20200814477,2020-08-14 19:11:00,2a7ff3ac,803,41.07
4066218,20200807506,2020-08-07 02:53:26,63229cee,618,168.29
4066219,20200416498,2020-04-16 11:13:44,d0c6bebd,248,30.4
4066220,20200306425,2020-03-06 07:59:49,9d0e4dea,546,63.28
4066221,20191117035,2019-11-17 09:14:24,e5ad8155,107,142.67
4066222,20200526086,2020-05-26 15:48:36,d490f569,941,94.52
4066223,20190626204,2019-06-26 12:58:00,6b79a0fc,388,255.32
4066224,20191224477,2019-12-24 13:03:36,2a7ff3ac,408,50.33
4066225,20200814685,2020-08-14 20:19:01,2594181f,685,90.34
4066226,20200731850,2020-07-31 23:11:32,87823e22,416,159.19
4066227,20191205477,2019-12-05 21:14:58,2a7ff3ac,883,273.38
4066228,20180430248,2018-04-30 23:33:35,771d115c,493,89.83
4066229,20171030126,2017-10-30 22:12:42,a604fd56,919,315.11
4066230,20180812126,2018-08-12 22:22:42,a604fd56,692,43.28
